post_number,subject,username,date
13176,Thanks. please keep us posted. Might mean another,trackkwizzard,2017-06-02
13177,Didn't you say that the other day?It was,Bullwinkle77,2017-06-02
13178,that is the way I read it too,nevada gambler,2017-06-02
13179,When will thry likely cover the 2 billon,Kutthroat,2017-06-02
13180,<DELETED>,<DELETED>,2017-06-02
13181,"Near the end, they will spend weeks trying",trackkwizzard,2017-06-02
13182,Thanks for update tony.,Jelly rolle,2017-06-02
13183,Which is why people need to put pressure,angelo2112,2017-06-02
13184,heads up ==coming wk =========no worry here thing,Tonyeight,2017-06-02
13185,<DELETED>,<DELETED>,2017-06-02
13186,Golden here.  Enough stocks it's Friday !!!!!,Jelly rolle,2017-06-02
13187,haaaa =============<coming wk will more fun to watch===========,Tonyeight,2017-06-02
13188,He doesn't post his chart if there is,Backstabbed,2017-06-02
13189,People thought we were dead. I have seen,Chrishen05,2017-06-02
13190,I have been intensely researching this myself. From,Tradeordye3000,2017-06-02
13191,"But, we don't have to convert the shares",Chrishen05,2017-06-02
13192,I was thinking the same thing XREE will,Kutthroat,2017-06-02
13193,https://www.barchart.com/stocks/quotes/XTRN/technical-chart#/technical-chart?plo,Backstabbed,2017-06-02
13194,No as of now you don't have to,Kutthroat,2017-06-02
13195,I really don't get it either. This has,Chrishen05,2017-06-02
13196,<DELETED>,<DELETED>,2017-06-02
13197,<DELETED>,<DELETED>,2017-06-02
13198,Great post! Bulls loading the last 2 days,angelo2112,2017-06-02
13199,"Same NDOT article posted in 2012, claiming support:",Champion79,2017-06-02
13200,"Your welcome everyone ""Trips by Friday""In case I",Bullwinkle77,2017-06-02
13201,No Doubt 1000,Chrishen05,2017-06-02
13202,"It's called shorting, notice today anytime there were",angelo2112,2017-06-02
13203,Me too bro that was in 2015 i,Phonz,2017-06-02
13204,Those aren't exactly articles from Forbes or the,1chiarajolie,2017-06-02
13205,Who cares! The Fact is No Dilution for,angelo2112,2017-06-02
13206,2M pickup today. Wish I had bought another,1chiarajolie,2017-06-02
13207,28 DAYS NO DILUTION. This post should be stickied.,1chiarajolie,2017-06-02
13208,"To add to your excellent post, insiders already",Backstabbed,2017-06-02
13209,I appreciate the feedback. Will keep an eye,Champion79,2017-06-02
13210,"1.3b and another 570 mills to chew""""em to",Tonyeight,2017-06-02
13211,"Ok Brother, I'm with you. I need a",Chrishen05,2017-06-02
13212,Your right it was 2015 (-; we are,angelo2112,2017-06-02
13213,mm are  in ....,Brumo,2017-06-02
13214,"Tradeordye, that's not how the guy from X",jet101,2017-06-02
13215,It's Friday so expected red was hoping for,james87 ,2017-06-02
13216,Wait until we get news of a royalty,rolo731,2017-06-02
13217,Royalties would be treated like income with regards,angelo2112,2017-06-02
13218,You think this is worth $0.06 ;-),Phonz,2017-06-02
13219,http://www.marketwatch.com/investing/stock/xtrn/profileLas Vegas Railway Express,Tonyeight,2017-06-02
13220,Yessir. Just like when MMEX went to $0.01,Phonz,2017-06-02
13221,Member Mark #1 for you! Brother the OTC,angelo2112,2017-06-02
13222,I agree.  Holding 5M sh.  EOM.,TonyJoe1957,2017-06-02
13223,All stocks make healthy pullbacks. $XTRN will have,Backstabbed,2017-06-02
13224,<DELETED>,<DELETED>,2017-06-02
13225,<DELETED>,<DELETED>,2017-06-02
13226,Member mark # 2 For your honesty and,trackkwizzard,2017-06-02
13227,This is not a stock It's a stinky,Bullwinkle77,2017-06-02
13228,<DELETED>,<DELETED>,2017-06-02
13229,<DELETED>,<DELETED>,2017-06-02
13230,Waiting for the train. XTRN,CapnLookOut,2017-06-02
13231,This is from the press release ,Tradeordye3000,2017-06-02
13232,<DELETED>,<DELETED>,2017-06-02
13233,<DELETED>,<DELETED>,2017-06-02
13234,<DELETED>,<DELETED>,2017-06-02
13235,No one buys 80M shares in order to,1chiarajolie,2017-06-02
13236,"Yea I understand. I'm in the same boat,",Tradeordye3000,2017-06-02
13237,Actually FINRA says shorts are less than 1,Penny Planet,2017-06-02
13238,<DELETED>,<DELETED>,2017-06-02
13239,Once XTRN/XREE 8k is released we see .01+ imo,Pro_Stock_Trader,2017-06-02
13240,What's with the 8k? Are they req'd to,Kutthroat,2017-06-02
13241,Interesting page I found about the buyout.https://m.facebook.com/XREE-The-Buyo,pennyking130,2017-06-03
13242,They are required to release it before anything happens,Pro_Stock_Trader,2017-06-03
13243,Page needs some help. ,CapnLookOut,2017-06-03
13244,Yeah I seen that page too and shared,Pro_Stock_Trader,2017-06-03
13245,It was just created...,1chiarajolie,2017-06-03
13246,"well, props..i think i clicked to follow it..",CapnLookOut,2017-06-03
13247,<DELETED>,<DELETED>,2017-06-03
13248,<DELETED>,<DELETED>,2017-06-03
13249,Sham shell game here,winnotlose,2017-06-03
13250,currently no information on finra regarding share exchange,Brumo,2017-06-03
13251,INSIDER HAVE TO BUY UP TO 1.1BILLIONS SHARE,Tonyeight,2017-06-03
13252,I was in a YouTube chat room and,Chrishen05,2017-06-03
13253,Someone bought 80 mil shares?,Chrishen05,2017-06-03
13254,"Interesting, I never thought to look into You",trackkwizzard,2017-06-03
13255,MMEX and SFOR are two just to name,Phonz,2017-06-03
13256,"Yes, i also personally know someone that has",Pro_Stock_Trader,2017-06-03
13257,"Wow, I looked at MMEX again on the",Chrishen05,2017-06-03
13258,Wow I wish I had that many. I,Chrishen05,2017-06-03
13259,That's awesome! I made a killing off of,Pro_Stock_Trader,2017-06-03
13260,You and about 50 other people! Monday's action,1chiarajolie,2017-06-03
13261,Can wait,Pro_Stock_Trader,2017-06-03
13262,If you post on Twitter and other popular,1chiarajolie,2017-06-03
13263,"Well I'm at 214,000 shares and will work",Chrishen05,2017-06-03
13264,"That is only rumor, but another poster stated",1chiarajolie,2017-06-03
13265,You've got plenty of time!!! We're not seeing,Pro_Stock_Trader,2017-06-03
13266,"Great, I'm in the game now. I really",Chrishen05,2017-06-03
13267,You sure will! My crew and I have,Pro_Stock_Trader,2017-06-03
13268,Thanks Pro_ stock_ trader. I've liked the page.,Chrishen05,2017-06-03
13269,(((((((((( green coming up next couple wks $XTRN======================,Tonyeight,2017-06-03
13270,Wow awesome FB Page! How the hell do,angelo2112,2017-06-03
13271,ECOS is next. Huge Deal With The Number,Phonz,2017-06-03
13272,Thanks I do my DD and setup for,Chrishen05,2017-06-03
13273,Lets ride. Member Mark 3 for you.phonzeythepoet.com,Phonz,2017-06-03
13274,I liked it too! Great setup with lots,Moneytheeasyway,2017-06-03
13275,Sham for shareholders. We should simply get xree,winnotlose,2017-06-03
13276,"Great call yesterday, i had no more available",cash4,2017-06-03
13277,"First to convert, will be first to cash",cash4,2017-06-03
13278,I thought it was 6 months after May,Moneytheeasyway,2017-06-03
13279,i believe it would be 6 months from,russ5555,2017-06-03
13280,$XTRN board is buzzzzing!,Backstabbed,2017-06-03
13281,I would hold onto xtrn shares imo,Pro_Stock_Trader,2017-06-03
13282,Okay thanks guys. 6 months is too long,Moneytheeasyway,2017-06-03
13283,"What's the story with mmex, what happened that",Kutthroat,2017-06-03
13284,"Maybe they're similar types of penny-scams, so expecting",Homebrew,2017-06-03
13285,Can't wait for this to take off great,Stacking goods,2017-06-03
13286,Good luck. With 598 shares traded last session,Tankorswam,2017-06-03
13287,"Terrific post, Zero shares left to short &",angelo2112,2017-06-03
13288,Yes sir. That's right. WE ARE HERE TO,MeLotsOfMoney,2017-06-03
13289,Everybody should be excited about No Dilution!! that's,angelo2112,2017-06-03
13290,XREE will dilute. Big note due this month...,Bullwinkle77,2017-06-03
13291,"Read the post titled ""Locking"" bellow, follow the thread.",cash4,2017-06-03
13292,I heard some groups are coming to load ;-),Phonz,2017-06-03
13293,I'm 87% sure I will keep my $XTRN,Chupacabros,2017-06-03
13294,I Am 100% sure that I am going,U-turn33,2017-06-04
13295,$XTRN - Buy Hold and Prosper!,Backstabbed,2017-06-04
13296,Source?,goodfela58,2017-06-04
13297,Well I'm with you. I'm trying to get,Chrishen05,2017-06-04
13298,You wanna doubt me?,JackAskSlap,2017-06-04
13299,This week run to .01! On watch,slicetrader,2017-06-04
13300,Regarding share exchange,osu78OnFire,2017-06-04
13301,<DELETED>,<DELETED>,2017-06-04
13302,Who cares about the share conversion! Traders will,angelo2112,2017-06-04
13303,So its time to move on up. Chart,vulken17,2017-06-04
13304,<DELETED>,<DELETED>,2017-06-04
13305,<DELETED>,<DELETED>,2017-06-04
13306,PGP-M .0001-.018 most recent example of a clean,angelo2112,2017-06-04
13307,<DELETED>,<DELETED>,2017-06-04
13308,<DELETED>,<DELETED>,2017-06-04
13309,You have 75 followers in 11 years!! hmm,angelo2112,2017-06-04
13310,<DELETED>,<DELETED>,2017-06-04
13311,Studies have shown your 3x more Posts than,Digging For Pennies,2017-06-04
13312,<DELETED>,<DELETED>,2017-06-04
13313,Studies have shown that $XTRN is going to,Backstabbed,2017-06-04
13314,Lets go  XTRN!!!  CHOOO CHOOO!!!,place_your_bets,2017-06-04
13315,Xena Warrior Princess https://m.youtube.com/watch?v=qQQ8wVyBZks,angelo2112,2017-06-04
13316,Now that is one heck of a luxurious,vulken17,2017-06-04
13317,<DELETED>,<DELETED>,2017-06-04
13318,I have to take my family at least,cash4,2017-06-04
13319,Is it worth investing here? And why?,iseki,2017-06-04
13320,Great post !!!! people need to and also,davidrt888,2017-06-04
13321,Thanks ;),iseki,2017-06-04
13322,<DELETED>,<DELETED>,2017-06-04
13323,Revised version :,davidrt888,2017-06-04
13324,More info about XTRN here >>>>>>> https://www.facebook.com/mypennypushers/,Pro_Stock_Trader,2017-06-04
13325,This is a garbage deal for shareholders,winnotlose,2017-06-04
13326,<DELETED>,<DELETED>,2017-06-04
13327,Do you have a FB group page or chat?,Chrishen05,2017-06-04
13328,I guessed most of people never thought there,davidrt888,2017-06-04
13329,This is the last post as one watcher,davidrt888,2017-06-04
13330,We sure do. We can answer any of,Pro_Stock_Trader,2017-06-04
13331,Sounds like DOLV to me. Same kind of,Chrishen05,2017-06-04
13332,You forgot the company buying shares ;-)phonzeythepoet.com,Phonz,2017-06-04
13333,Great post!!!,Backstabbed,2017-06-04
13334,MehYou know the drill with me..,JackAskSlap,2017-06-04
13335,Can't wait to get news on amount of,Jelly rolle,2017-06-04
13336,"Great, would love to be apart of that. Thanks",Chrishen05,2017-06-04
13337,That's the only way lol I think funding,vulken17,2017-06-04
13338,Count me in as a Penny Pusher ;-)phonzeythepoet.com,Phonz,2017-06-04
13339,$0.05- $0.10 is around the corner ;-)pbonzeythepoet.com,Phonz,2017-06-04
13340,"With 27 days left, I see a lots",rolo731,2017-06-04
13341,Definitely agree! Pennies soon! Just the beginning. I,Pro_Stock_Trader,2017-06-04
13342,<DELETED>,<DELETED>,2017-06-04
13343,PPS just been downgraded to .0004 near term,StocksRockStar,2017-06-04
13344,<DELETED>,<DELETED>,2017-06-04
13345,"You also said it was""tanking... run"" on 5/22...",Tjw32,2017-06-04
13346,What report? Please post a link,Backstabbed,2017-06-04
13347,I HOPE newbies sell this down into the,1chiarajolie,2017-06-04
13348,this stock will go above 0.005 in week,Brumo,2017-06-04
13349,"Judging by the volume in the last week,",cash4,2017-06-04
13350,"He's our Lucky Charm, that means we are",cash4,2017-06-04
13351,"Newbies are already out and on the sidelines,",cash4,2017-06-04
13352,911 trades on Friday @ eod. Expect huge,Pro_Stock_Trader,2017-06-04
13353,Pay attention to the negative posters coming out,angelo2112,2017-06-04
13354,Thanks for the heads up and for commenting,Chrishen05,2017-06-04
13355,Ready to pick up another 6 or 7,Kutthroat,2017-06-04
13356,Too shady. Profits based strictly on time in,AVinci,2017-06-05
13357,haha what report? cant make this ish up lmaoo,kclark55,2017-06-05
13358,Love this.,1chiarajolie,2017-06-05
13359,Yeah. We gotta clown him when this goes up.,1chiarajolie,2017-06-05
13360,Same ive been watching this for weeks just,nomnomnom,2017-06-05
13361,And I will pick up 50 millions if,MeLotsOfMoney,2017-06-05
13362,$XTRN more info here like & follow >>>> https://www.facebook.com/XREE-The-Buyout,Pro_Stock_Trader,2017-06-05
13363,Insiders own 450+million of float. Still buying to,Jelly rolle,2017-06-05
13364, ,davidrt888,2017-06-05
13365,XTRN :total 2.78 billion shares shorted since April,davidrt888,2017-06-05
13366,rocketed coming <<<<<<<<<<<<<<<<<<<<,Tonyeight,2017-06-05
13367,Keep waiting sr,Stacking goods,2017-06-05
13368,Good morning XTRN$$ buckle up for this money train,Stacking goods,2017-06-05
13369,Good morning..i have a feeling many will buying,winnaar123,2017-06-05
13370,So I'm still wet behind the ears and,Chubs_dP,2017-06-05
13371,Morning $XTRN,Backstabbed,2017-06-05
13372,"Good morning, XTRN",Rainer,2017-06-05
13373,Good morning peeps!,Chrishen05,2017-06-05
13374,NDOT support going to open up alot of,slicetrader,2017-06-05
13375,Going to be a fun morning xtrn,Kutthroat,2017-06-05
13376,Boom Toda,TeddyCaswell,2017-06-05
13377,Looking for .002s real soon,BIGMONEYPLAYA,2017-06-05
13378,"Golden Cross ;-) Going to be fun week,",Backstabbed,2017-06-05
13379,I'm a buyer also but new funds not,rolo731,2017-06-05
13380,Pure crap here. Shareholders screwed who bought under news,winnotlose,2017-06-05
13381,how did we lose? Please explain. the stock,Backstabbed,2017-06-05
13382,<DELETED>,<DELETED>,2017-06-05
13383,CHOOOO CHHHOOOOOOOOOOOOOOOOO!!!!!!!!!! $XTRN train leaving the station :-),Backstabbed,2017-06-05
13384,VNDM moved to 0029,cash4,2017-06-05
13385,Ready for the Push,TeddyCaswell,2017-06-05
13386,From the news releases I'm not sure if,rolo731,2017-06-05
13387,What does that mean?,1chiarajolie,2017-06-05
13388,<DELETED>,<DELETED>,2017-06-05
13389,yep,Rainer,2017-06-05
13390,"The report was pretty scathing, .0004 was the",StocksRockStar,2017-06-05
13391,XREE price drop is a good sign for,joeydiaaa,2017-06-05
13392,<DELETED>,<DELETED>,2017-06-05
13393,I think he was referring to the chart...,jet101,2017-06-05
13394,"Everyone is in, and more got in today,",cash4,2017-06-05
13395,How true...I need a vacation to Vegas perhaps...?,rolo731,2017-06-05
13396,Did you see the X train? It's interior,deathstarr,2017-06-05
13397,"Would like to see him just move on,",Tjw32,2017-06-05
13398,Bashing?  Look at share price.  Please.,winnotlose,2017-06-05
13399,Why are you here if its the worst?,Phonz,2017-06-05
13400,"""DISGUSTING!"" Ha ha ha ha!",1chiarajolie,2017-06-05
13401,"20M on bid at .0009. Keep sellin', suckahs.",1chiarajolie,2017-06-05
13402,Chances are good they already have something in,SMResources,2017-06-05
13403,I sell no single shares before this pop,winnaar123,2017-06-05
13404,CDEL looking to cover at 0009,Hector Android,2017-06-05
13405,XTRN getting aggressive.,cash4,2017-06-05
13406,XTRN bubbling...,Master MooLah,2017-06-05
13407,Expecting news during or after todays session. CEO's,sdtrader77,2017-06-05
13408,Market Makers Will have to let this run,angelo2112,2017-06-05
13409,Yup looking very good,Backstabbed,2017-06-05
13410,Weeding out last few weak hands then we,Backstabbed,2017-06-05
13411,gm  ==2 all==MATTER OF TIME ===PENNYLAND IMMINET COMING====================[/,Tonyeight,2017-06-05
13412,The down grade to .0004 was alerted over,StocksRockStar,2017-06-05
13413,There are more cards to be shown that,Boblawblob,2017-06-05
13414,More selling than buying and the stock hasn't,Chrishen05,2017-06-05
13415,How much is a decent amount? Hope you,Chrishen05,2017-06-05
13416,Enough to matter I guess.  I want,Boblawblob,2017-06-05
13417,"Understood, kinda in limbo. No action on XREE.",Chrishen05,2017-06-05
13418,Once we hit .05 we all take a,Pro_Stock_Trader,2017-06-05
13419,I'm in.,Chrishen05,2017-06-05
13420,I am going to Vegas baby to hop,Backstabbed,2017-06-05
13421,Call to book it for September,Boblawblob,2017-06-05
13422,I,Tjw32,2017-06-05
13423,Valuation=====0.06 ==pennyland imminet,Tonyeight,2017-06-05
13424,Lol..sure. I will personally not let this bleed,Phonz,2017-06-05
13425,I!  Meet my wife and I in,dp200,2017-06-05
13426,"If funds available, tomorrow I will more than",rolo731,2017-06-05
13427,LET IT BLEED! I buy!! Lol.,1chiarajolie,2017-06-05
13428,Same here i need my money to clear!,Rsarabjit,2017-06-05
13429,PLEASE let this hit .0004. I buy 20M.,1chiarajolie,2017-06-05
13430,"Dontcha hate that. Ugh. Well, hopefully this churns",1chiarajolie,2017-06-05
13431,Its annoying. But hey if this bleeds down,Rsarabjit,2017-06-05
13432,This is gonna pop real soon $$$$. I,BillyRay,2017-06-05
13433,First off we aren't going to .0004 if,angelo2112,2017-06-05
13434,You need to get yourself a margin account.,Backstabbed,2017-06-05
13435,Huh! We have millions sitting in upper $0.000's,Backstabbed,2017-06-05
13436,Great post and accurate!,Backstabbed,2017-06-05
13437,What is accurate about guessing about what the,Xylan,2017-06-05
13438,XREE is now at 3.00 .  My,joeydiaaa,2017-06-05
13439,Great news coming! I hope you are loaded,Backstabbed,2017-06-05
13440,Has anyone loaded any 9's this morning?,Kutthroat,2017-06-05
13441,Nope still waiting to see if it touches,Backstabbed,2017-06-05
13442,Agree.  The volume is way down from,Eagle2016,2017-06-05
13443,You are going to be n for a,Backstabbed,2017-06-05
13444,"I doubt it, but I wish you luck.",Eagle2016,2017-06-05
13445,I don't need luck. This is going to $0.01,Backstabbed,2017-06-05
13446,what news? losing bids,rausani2la,2017-06-05
13447,This is Just big consolidation period between .0009-.0011,winnaar123,2017-06-05
13448,Welcome back Xylan....We knew you were lurking...?,rolo731,2017-06-05
13449,"Yah right, just consolidation, that's what's happening here!!!Just",Xylan,2017-06-05
13450,This must be the bottom bottom.. right ?,Bullwinkle77,2017-06-05
13451,WRONG !!! If the volume was high like,BillyRay,2017-06-05
13452,"I have gotten ""ZERO 9's"" today! Market makers",angelo2112,2017-06-05
13453,I see it differently...good luck to you,Eagle2016,2017-06-05
13454,you can get all the .0009 you want,heyheyhey,2017-06-05
13455,Learn to read charts!..xtrn doing good.Shares going to,winnaar123,2017-06-05
13456,<DELETED>,<DELETED>,2017-06-05
13457,No luck needed. I've seen this movie many,BillyRay,2017-06-05
13458,now is the time to buy in. float,Backstabbed,2017-06-05
13459,"You are charting a stinky pinky!!!Really, no no",Xylan,2017-06-05
13460,Not everyone who has as a negative current,Eagle2016,2017-06-05
13461,Told you I'd come back this week when,dave86,2017-06-05
13462,Then why are you posting? To warn us?,1chiarajolie,2017-06-05
13463,"same. i have AON BUY orders sitting, $XTRN",Backstabbed,2017-06-05
13464,The only tbing that stinks is your kat ;-),Phonz,2017-06-05
13465,someone please bidwhack so my order gets filled...,Backstabbed,2017-06-05
13466,Once we hit $0.0011 the next step is,Mindrm,2017-06-05
13467,<DELETED>,<DELETED>,2017-06-05
13468,I guess.,1chiarajolie,2017-06-05
13469,"11M on the bid at .0008...evidently, this stock",1chiarajolie,2017-06-05
13470,"On May 31st, you commented ICNB as the",Mindrm,2017-06-05
13471,<DELETED>,<DELETED>,2017-06-05
13472,That does not include all our AON orders ;-),Backstabbed,2017-06-05
13473,I think you are confusing tickers.,Eagle2016,2017-06-05
13474,Now you can try for 8's,Bullwinkle77,2017-06-05
13475,Perfect buying price. Just..I mean..perfect,Master MooLah,2017-06-05
13476,Bid sitting only makes your stock go down,angelo2112,2017-06-05
13477,Won't matter. Trust me.,Backstabbed,2017-06-05
13478,Exactly.,1chiarajolie,2017-06-05
13479,Wait and get .0001s,CapnLookOut,2017-06-05
13480,"Agree, no worries here. Holding.",trackkwizzard,2017-06-05
13481,people is scooping=T9++++++++++++++,Tonyeight,2017-06-05
13482,Oh look Debbie Downer came to say high LMAO..,angelo2112,2017-06-05
13483,Yes...how fool can you be.All this bid sitting,winnaar123,2017-06-05
13484,Whoa!!! I'm glad I jumped off this train,BMoeSki,2017-06-05
13484,Whoa!!! I'm glad I jumped off his train,BMoeSki,2017-06-05
13485,They sho' is! Lol!,1chiarajolie,2017-06-05
13486,"Looks like someone wants to jump back in,",1chiarajolie,2017-06-05
13487,lol uuhhhhh nah!!! $BVT* & $UOI* doing me,BMoeSki,2017-06-05
13488,Thank you for the 8's There are other,Backstabbed,2017-06-05
13489,Didn't I tell you guys what XREE would,rockie101,2017-06-05
13490,Back to 10-11 here within an hour,winnaar123,2017-06-05
13491,Just relax win! Don't be one of those,Backstabbed,2017-06-05
13492,time to get back in my friend.,Backstabbed,2017-06-05
13493,Sticky this post!! BID SITTING DOES ONE THING,angelo2112,2017-06-05
13494,Me too my friend.,Backstabbed,2017-06-05
13495,I think a few of us said what,Xylan,2017-06-05
13496,Nahhhh imma pass but GLTU guys!!! I didn't,BMoeSki,2017-06-05
13497,aight. see ya bro,Backstabbed,2017-06-05
13498,we averaging down Joe'! Just relax! Why everyone,Backstabbed,2017-06-05
13499,"As $XTRN shares get converted to XREE shares,",Backstabbed,2017-06-05
13500,its not about converting your shares! It's the,angelo2112,2017-06-05
13501,https://www.barchart.com/stocks/quotes/XREE/technical-chart#/technical-chart?plo,surf1944,2017-06-05
13502,*BOTTOM IN!!  GRAB IT!!!,freshy ,2017-06-05
13503,That is just your opinion. Thankfully. I don't,Backstabbed,2017-06-05
13504,<DELETED>,<DELETED>,2017-06-05
13505,it's working fine. we are setting up for,Backstabbed,2017-06-05
13506,"Sorry I'm hung over, U2 Concert Saturday still",angelo2112,2017-06-05
13507,You were sure of the bottom as well..,Bullwinkle77,2017-06-05
13508,lol.  Exit was still awesome.,Hector Android,2017-06-05
13509,Lol,angelo2112,2017-06-05
13510,I need my 10 milly more @.0008! Let's,Pro_Stock_Trader,2017-06-05
13511,"What??? That make zero, and I truly mean",Xylan,2017-06-05
13512,Right on!,1chiarajolie,2017-06-05
13513,I am receiving tons of private messages telling,Backstabbed,2017-06-05
13514,How many you holding?,1chiarajolie,2017-06-05
13515,show us one.,Dr Martin VanNostrand,2017-06-05
13516,"xree down over 30% on only 4,000 dollars.",dave86,2017-06-05
13517,HUGE UPDATE: ZERO DILUTION PER T/A!! https://mobile.twitter.com/DeplorableMan,angelo2112,2017-06-05
13518,"sorry, I (we) do not disclose my holding.",Backstabbed,2017-06-05
13519,xree market cap down 270 million today on,dave86,2017-06-05
13520,Here read:,Backstabbed,2017-06-05
13521,Who cares about XREE right now?? $XTRN has,angelo2112,2017-06-05
13522,I assure you that we are checking daily,Backstabbed,2017-06-05
13523,My army is on top of things! Good,Backstabbed,2017-06-05
13524,<DELETED>,<DELETED>,2017-06-05
13525,"So based on your information, it should tip",Backstabbed,2017-06-05
13526,vndm on the ask..really?,heyheyhey,2017-06-05
13527,<DELETED>,<DELETED>,2017-06-05
13528,Looks like I was correct about .0001 ,CapnLookOut,2017-06-05
13529,This is the best post today! So true.Slap,winnaar123,2017-06-05
13530,"Almost time for me to buy back, come",m_m007,2017-06-05
13531,How is this a huge update???We all know,Xylan,2017-06-05
13532,so you know you own shares of a,dave86,2017-06-05
13533,<DELETED>,<DELETED>,2017-06-05
13534,You can check back with the TA all,Xylan,2017-06-05
13535,<DELETED>,<DELETED>,2017-06-05
13536,"for me, most of the time,it means run",heyheyhey,2017-06-05
13537,Noticed that too...it was the only real news.,Eagle2016,2017-06-05
13538,They're desperate like heck for shares. This is,BillyRay,2017-06-05
13539,Lolololololol better recheck your calculations as the buyout,Xylan,2017-06-05
13540,Love watching to combination of the mm's and,Pro_Stock_Trader,2017-06-05
13541,30M on the bid at .0006. There is,1chiarajolie,2017-06-05
13542,looking good nice action imo,droopyeyes,2017-06-05
13543,lets be honest even then there no bid,dave86,2017-06-05
13544,Insiders/Promoters finishing dumping by the looks of it.,Homebrew,2017-06-05
13545,Silly selling. Their loss is my gain. Every,1chiarajolie,2017-06-05
13546,Here comes the cover!,angelo2112,2017-06-05
13547,Looking good??,Kingpin,2017-06-05
13548,Why is that post a post deserving a,Xylan,2017-06-05
13549,<DELETED>,<DELETED>,2017-06-05
13550,very solid trading today imo.,droopyeyes,2017-06-05
13551,"it says, subject for approval, XREE must collect",Backstabbed,2017-06-05
13552,<DELETED>,<DELETED>,2017-06-05
13553,XTRN best play in otc imo,droopyeyes,2017-06-05
13554,What news is there? I don't see anything.,Moneytheeasyway,2017-06-05
13555,www.emerginggrowth.com ALERTS always result in Pump and Dumps.......SAD...,XMAN,2017-06-05
13556,Panic Selling from players claiming that TA is,Backstabbed,2017-06-05
13557,They fooled us all. I saw it on,XMAN,2017-06-05
13558,<DELETED>,<DELETED>,2017-06-05
13559,More green buys today and down 40 percent!?,pennyking130,2017-06-05
13560,Looks like this deal will never ever close,Xylan,2017-06-05
13561,"My gosh, why would you sell now. What",Moneytheeasyway,2017-06-05
13562,I am holding tight. There are a lot,Backstabbed,2017-06-05
13563,<DELETED>,<DELETED>,2017-06-05
13564,Give me a reason why this isnt sliding,DwyaneMcRoberts,2017-06-05
13565,Well at least he is showing an amount,wedman,2017-06-05
13566,because the company accepted a buyout offer worth,Backstabbed,2017-06-05
13567,and how many have traded at .0007 since,heyheyhey,2017-06-05
13568,Lots of buys at .0007,Dr Martin VanNostrand,2017-06-05
13569,Green buys at .0007. Smart traders know what's,1chiarajolie,2017-06-05
13570,It won't go to .0001 until next week.,StocksRockStar,2017-06-05
13571,"XREE isn't worth 20 dollars, let alone 20 billion.",CapnLookOut,2017-06-05
13572,Wait for it... wait for it...,Bullwinkle77,2017-06-05
13573,Look at the suckers covering..lol,BillyRay,2017-06-05
13574,"But your TA is gagged, you could be",DwyaneMcRoberts,2017-06-05
13575,been watching this on lv2 no position yet,ttrader707,2017-06-05
13576,"As of Friday close, TA was not gagged.",Backstabbed,2017-06-05
13577,exactly in shares so again there is ZERO,dave86,2017-06-05
13578,123M bids at .0006,1chiarajolie,2017-06-05
13579,Yes the last minutes alot of buyers coming,winnaar123,2017-06-05
13580,Time for Titos W/ Blue Cheese stuffed olives!,angelo2112,2017-06-05
13581,How are all these buys coming in and,sdtrader77,2017-06-05
13582,I would look into this if I were,DwyaneMcRoberts,2017-06-05
13583,VNDM would agree.this stock is a turd.,CapnLookOut,2017-06-05
13584,They are flying out the door at .0007.....,Dr Martin VanNostrand,2017-06-05
13585,All aboard!! Next stop 0004!,deathstarr,2017-06-05
13586,NOW LESS THAN 8 MILLION LOL,dave86,2017-06-05
13587,Checking. thanks,Backstabbed,2017-06-05
13588,Nice loading at .0007 end of day,Rainer,2017-06-05
13589,"Heavy buying at end, got back in here",sportd,2017-06-05
13590,You told them. You were honest and tried,deathstarr,2017-06-05
13591,Nice buys EOD.,Arnold25764,2017-06-05
13592,I think if there was value to this,DwyaneMcRoberts,2017-06-05
13593,<DELETED>,<DELETED>,2017-06-05
13594,yet no one wants to listen they still,dave86,2017-06-05
13595,You get those 9's ?,Bullwinkle77,2017-06-05
13596,<DELETED>,<DELETED>,2017-06-05
13597,<DELETED>,<DELETED>,2017-06-05
13598,Love it! Titos and cheese...sounds like that could,mtlebomac,2017-06-05
13599,<DELETED>,<DELETED>,2017-06-05
13600,I can give you the next monster alert,Xylan,2017-06-05
13601,I am holding on to my shares. and,Backstabbed,2017-06-05
13602,<DELETED>,<DELETED>,2017-06-05
13603,2 billion Shorts will cover on the bid,Pi_Sky2017,2017-06-05
13604,"Me too what the hell, it's only money!",gooferball,2017-06-05
13605,I just confirmed with TA. They are not,Backstabbed,2017-06-05
13606,Didn't fool me..,Mtrader16,2017-06-05
13607,VNDM is bidding 0006...,deer22,2017-06-05
13608,TA responded to me after I asked him,Backstabbed,2017-06-05
13609,"then, what is the os? an ""ungagged"" ta",gonzilee,2017-06-05
13610,<DELETED>,<DELETED>,2017-06-05
13611,"I hear nothing but 0.01, I'm so ignorant",tongel,2017-06-05
13612,"On April 28th, you wrote as ""It's never",Mindrm,2017-06-05
13613,It looks like that last sentence in that,deer22,2017-06-05
13614,<DELETED>,<DELETED>,2017-06-05
13615,"The stock is bullish, we have more buys",Chrishen05,2017-06-05
13616,Shorts desperate to cover...? Adding tomorrow if able...!,rolo731,2017-06-05
13617,We should report who posted a fake information.,Mindrm,2017-06-05
