date,post_number,ohlc,dollar_volume,weekday,target,symbol
2012-05-03,1.0,2.0,250.0,3,0.0,sanp
2012-05-04,0.0,2.0,0.0,4,0.0,sanp
2012-05-07,0.0,4.0,500.0,0,0.0,sanp
2012-05-08,0.0,4.0,0.0,1,0.0,sanp
2012-05-09,0.0,4.0,0.0,2,0.0,sanp
2012-05-10,0.0,4.0,0.0,3,0.0,sanp
2012-05-11,0.0,4.0,0.0,4,0.0,sanp
2012-05-14,0.0,4.0,0.0,0,0.0,sanp
2012-05-15,0.0,4.0,0.0,1,0.0,sanp
2012-05-16,0.0,4.0,0.0,2,0.0,sanp
2012-05-17,0.0,4.0,0.0,3,0.0,sanp
2012-05-18,0.0,4.0,0.0,4,0.0,sanp
2012-05-21,0.0,4.0,0.0,0,0.0,sanp
2012-05-22,0.0,4.0,0.0,1,0.0,sanp
2012-05-23,0.0,4.0,0.0,2,0.0,sanp
2012-05-24,0.0,4.0,0.0,3,0.0,sanp
2012-05-25,0.0,4.0,0.0,4,0.0,sanp
2012-05-29,0.0,4.0,0.0,1,0.0,sanp
2012-05-30,0.0,4.0,0.0,2,0.0,sanp
2012-05-31,0.0,4.0,0.0,3,0.0,sanp
2012-06-01,0.0,4.0,0.0,4,0.0,sanp
2012-06-04,0.0,4.0,0.0,0,0.0,sanp
2012-06-05,0.0,4.0,0.0,1,0.0,sanp
2012-06-06,0.0,4.0,0.0,2,0.0,sanp
2012-06-07,0.0,4.0,0.0,3,0.0,sanp
2012-06-08,0.0,4.0,0.0,4,0.0,sanp
2012-06-11,0.0,4.0,0.0,0,0.0,sanp
2012-06-12,0.0,4.0,0.0,1,0.0,sanp
2012-06-13,0.0,4.0,0.0,2,0.0,sanp
2012-06-14,0.0,4.0,0.0,3,0.0,sanp
2012-06-15,0.0,4.0,0.0,4,0.0,sanp
2012-06-18,0.0,4.0,0.0,0,0.0,sanp
2012-06-19,0.0,4.0,0.0,1,0.0,sanp
2012-06-20,0.0,4.0,0.0,2,0.0,sanp
2012-06-21,0.0,4.0,0.0,3,0.0,sanp
2012-06-22,0.0,4.0,0.0,4,0.0,sanp
2012-06-25,0.0,4.0,0.0,0,0.0,sanp
2012-06-26,0.0,4.0,0.0,1,0.0,sanp
2012-06-27,0.0,4.0,0.0,2,0.0,sanp
2012-06-28,0.0,4.0,0.0,3,0.0,sanp
2012-06-29,0.0,4.0,0.0,4,0.0,sanp
2012-07-02,0.0,4.0,0.0,0,0.0,sanp
2012-07-03,0.0,4.0,0.0,1,0.0,sanp
2012-07-05,0.0,4.0,0.0,3,0.0,sanp
2012-07-06,0.0,4.0,0.0,4,0.0,sanp
2012-07-09,0.0,4.0,0.0,0,0.0,sanp
2012-07-10,0.0,4.0,0.0,1,0.0,sanp
2012-07-11,0.0,4.0,0.0,2,0.0,sanp
2012-07-12,0.0,4.0,0.0,3,0.0,sanp
2012-07-13,0.0,4.0,0.0,4,0.0,sanp
2012-07-16,0.0,4.0,0.0,0,0.0,sanp
2012-07-17,0.0,4.0,0.0,1,0.0,sanp
2012-07-18,0.0,4.0,0.0,2,0.0,sanp
2012-07-19,0.0,4.0,0.0,3,0.0,sanp
2012-07-20,0.0,4.0,0.0,4,0.0,sanp
2012-07-23,0.0,4.0,0.0,0,0.0,sanp
2012-07-24,0.0,4.0,0.0,1,0.0,sanp
2012-07-25,0.0,4.0,0.0,2,0.0,sanp
2012-07-26,0.0,4.0,0.0,3,0.0,sanp
2012-07-27,0.0,4.0,0.0,4,0.0,sanp
2012-07-30,0.0,4.0,0.0,0,0.0,sanp
2012-07-31,0.0,4.0,0.0,1,0.0,sanp
2012-08-01,0.0,4.0,0.0,2,0.0,sanp
2012-08-02,0.0,4.0,0.0,3,0.0,sanp
2012-08-03,0.0,4.0,0.0,4,0.0,sanp
2012-08-06,0.0,4.0,0.0,0,0.0,sanp
2012-08-07,0.0,4.0,0.0,1,0.0,sanp
2012-08-08,0.0,4.0,0.0,2,0.0,sanp
2012-08-09,0.0,4.0,0.0,3,0.0,sanp
2012-08-10,0.0,4.0,0.0,4,0.0,sanp
2012-08-13,0.0,4.0,0.0,0,0.0,sanp
2012-08-14,0.0,4.0,0.0,1,0.0,sanp
2012-08-15,0.0,4.0,0.0,2,0.0,sanp
2012-08-16,0.0,4.0,0.0,3,0.0,sanp
2012-08-17,0.0,4.0,0.0,4,0.0,sanp
2012-08-20,0.0,4.0,0.0,0,0.0,sanp
2012-08-21,0.0,4.0,0.0,1,0.0,sanp
2012-08-22,0.0,4.0,0.0,2,0.0,sanp
2012-08-23,0.0,4.0,0.0,3,0.0,sanp
2012-08-24,0.0,4.0,0.0,4,0.0,sanp
2012-08-27,0.0,4.0,0.0,0,0.0,sanp
2012-08-28,0.0,4.0,0.0,1,0.0,sanp
2012-08-29,0.0,4.0,0.0,2,0.0,sanp
2012-08-30,0.0,4.0,0.0,3,0.0,sanp
2012-08-31,0.0,4.0,0.0,4,0.0,sanp
2012-09-04,0.0,4.0,0.0,1,0.0,sanp
2012-09-05,0.0,4.0,0.0,2,0.0,sanp
2012-09-06,0.0,4.0,0.0,3,0.0,sanp
2012-09-07,0.0,4.0,0.0,4,0.0,sanp
2012-09-10,0.0,4.0,0.0,0,0.0,sanp
2012-09-11,4.0,4.0,0.0,1,0.0,sanp
2012-09-12,0.0,4.0,0.0,2,0.0,sanp
2012-09-13,0.0,4.0,0.0,3,0.0,sanp
2012-09-14,1.0,4.0,0.0,4,0.0,sanp
2012-09-17,0.0,4.0,0.0,0,0.0,sanp
2012-09-18,0.0,4.0,0.0,1,0.0,sanp
2012-09-19,0.0,4.0,0.0,2,0.0,sanp
2012-09-20,0.0,8.39,2517.0,3,0.0,sanp
2012-09-21,1.0,0.9,450.0,4,0.0,sanp
2012-09-24,0.0,0.9,0.0,0,0.0,sanp
2012-09-25,2.0,0.9,0.0,1,0.0,sanp
2012-09-26,0.0,0.9,0.0,2,0.0,sanp
2012-09-27,2.0,0.05,25.0,3,1.0,sanp
2012-09-28,224.0,1.3325,9761910.99,4,0.0,sanp
2012-10-01,180.0,1.505,5717771.92,0,0.0,sanp
2012-10-02,60.0,1.25,2926775.0,1,0.0,sanp
2012-10-03,34.0,1.3900000000000001,2564594.4800000004,2,0.0,sanp
2012-10-04,10.0,1.4450000000000003,2020766.0300000005,3,0.0,sanp
2012-10-05,23.0,1.5325000000000002,1317890.2325000002,4,0.0,sanp
2012-10-08,64.0,1.1575000000000002,2072976.0100000002,0,0.0,sanp
2012-10-09,41.0,0.627725,3454988.3564,1,0.0,sanp
2012-10-10,18.0,0.5015000000000001,1565803.8615,2,0.0,sanp
2012-10-11,18.0,0.5680000000000001,1326951.9440000001,3,0.0,sanp
2012-10-12,347.0,0.6495,1086490.095,4,0.0,sanp
2012-10-15,342.0,0.706025,750967.7274,0,0.0,sanp
2012-10-16,24.0,0.7282500000000001,1046739.942,1,0.0,sanp
2012-10-17,236.0,0.7605,1372741.2855,2,0.0,sanp
2012-10-18,231.0,0.86225,1632142.6779999998,3,0.0,sanp
2012-10-19,233.0,0.9625000000000001,2037070.6125000003,4,0.0,sanp
2012-10-22,297.0,0.8703750000000001,3319179.4143750006,0,0.0,sanp
2012-10-23,260.0,0.742475,1382074.891425,1,0.0,sanp
