Date,Open,High,Low,Close,Volume
2009-08-18,1875.0,1875.0,1875.0,1875.0,3.0
2009-08-19,1875.0,1875.0,1875.0,1875.0,0.0
2009-08-20,1875.0,1875.0,1875.0,1875.0,0.0
2009-08-21,1875.0,1875.0,1875.0,1875.0,0.0
2009-08-24,1875.0,1875.0,1875.0,1875.0,0.0
2009-08-25,1875.0,1875.0,1875.0,1875.0,0.0
2009-08-26,2875.0,2875.0,2812.5,2812.5,0.0
2009-08-27,3437.5,3625.0,3437.5,3625.0,0.0
2009-08-28,4687.5,4687.5,4687.5,4687.5,0.0
2009-08-31,4687.5,4687.5,4687.5,4687.5,0.0
2009-09-01,4687.5,4687.5,4687.5,4687.5,0.0
2009-09-02,4687.5,4687.5,4687.5,4687.5,0.0
2009-09-03,4687.5,4687.5,4687.5,4687.5,0.0
2009-09-04,4687.5,4687.5,4687.5,4687.5,0.0
2009-09-07,4687.5,4687.5,4687.5,4687.5,0.0
2009-09-08,4687.5,4687.5,4687.5,4687.5,0.0
2009-09-09,4687.5,4687.5,4687.5,4687.5,0.0
2009-09-10,4687.5,4687.5,4687.5,4687.5,0.0
2009-09-11,4687.5,4687.5,4687.5,4687.5,0.0
2009-09-14,4687.5,4687.5,4687.5,4687.5,0.0
2009-09-15,4687.5,4687.5,4687.5,4687.5,0.0
2009-09-16,4687.5,4687.5,4687.5,4687.5,0.0
2009-09-17,4687.5,4687.5,4687.5,4687.5,0.0
2009-09-18,4687.5,4687.5,4687.5,4687.5,0.0
2009-09-21,4687.5,4687.5,4687.5,4687.5,0.0
2009-09-22,4687.5,4687.5,4687.5,4687.5,0.0
2009-09-23,4687.5,4687.5,4687.5,4687.5,0.0
2009-09-24,4687.5,4687.5,4687.5,4687.5,0.0
2009-09-25,4687.5,4687.5,4687.5,4687.5,0.0
2009-09-28,4687.5,4687.5,4687.5,4687.5,0.0
2009-09-29,4687.5,4687.5,4687.5,4687.5,0.0
2009-09-30,4687.5,4687.5,4687.5,4687.5,0.0
2009-10-01,4687.5,4687.5,4687.5,4687.5,0.0
2009-10-02,7187.5,7187.5,7187.5,7187.5,1.0
